lat,lng,dist_road_m,dist_cropland_m
4.972175097601552,7.17304754369438,2394.762879252558,7958.561679097549
4.972175097601552,7.182030696535575,1676.5102361774655,8020.496945327016
4.972175097601552,7.19101384937677,710.0273015337713,8203.49760772806
4.972175097601552,7.199997002217965,31.721444556009367,8499.747599193754
4.972175097601552,7.208980155059161,230.29554916875537,8897.942458793494
4.972175097601552,7.217963307900355,221.38410460648083,9385.115089864375
4.972175097601552,7.226946460741551,165.9032983634021,9948.202098871936
4.972175097601552,7.235929613582746,353.36400851637217,10575.083888556157
4.972175097601552,7.244912766423941,111.00277528500303,11255.105863562547
4.972175097601552,7.253895919265136,865.9942467496991,11979.221646250644
4.972175097601552,7.262879072106331,501.4746928130222,12739.914795633445
4.972175097601552,7.271862224947527,0.1787472589062631,13531.017746274669
4.972175097601552,7.280845377788722,223.08780470183186,14347.501106464497
4.972175097601552,7.289828530629917,260.9170067681351,15185.271457896299
4.972175097601552,7.298811683471112,461.83565783554695,16040.993890654032
4.972175097601552,7.307794836312308,21.632889401776442,16911.943568082293
4.972175097601552,7.316777989153503,183.71219073775964,17795.884917586987
4.972175097601552,7.325761141994698,164.6529605217714,18690.974807376955
4.972175097601552,7.334744294835893,185.7878272386448,19595.68557106385
4.972175097601552,7.343727447677089,6.26881801614096,20508.74401932015
4.972175097601552,7.352710600518284,648.7479381656135,21429.083134842702
4.972175097601552,7.361693753359479,395.99426974678653,22355.803748691298
4.972175097601552,7.370676906200674,138.29261466803425,23288.14404369743
4.972175097601552,7.3796600590418695,6.337712695357205,24225.455191801866
4.972175097601552,7.388643211883065,425.7162787474187,25167.181804882326
4.972175097601552,7.3976263647242595,489.50991914440823,26112.846172908845
4.972175097601552,7.406609517565455,199.46501992801947,27062.035492549338
4.972175097601552,7.41559267040665,105.41263931163935,28014.39146670868
